power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.39, 100, 31, 12205, 1676, 10529
149.00, 127.39, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.39, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.39, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.59, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.34, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.34, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.18, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 129.08, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.94, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.64, 100, 31, 12205, 1676, 10529
149.00, 127.64, 100, 31, 12205, 1676, 10529
149.00, 128.13, 100, 31, 12205, 1676, 10529
149.00, 128.73, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.18, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.94, 100, 31, 12205, 1676, 10529
149.00, 128.43, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.43, 100, 31, 12205, 1676, 10529
149.00, 128.68, 100, 31, 12205, 1676, 10529
149.00, 128.73, 100, 31, 12205, 1676, 10529
149.00, 128.73, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.43, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.59, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 127.39, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.59, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.78, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.04, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.04, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.48, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.18, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 128.29, 100, 31, 12205, 1676, 10529
149.00, 127.69, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
149.00, 127.99, 100, 31, 12205, 1676, 10529
